"WHM Name","WH Name","WH ID","Address","District","State","Capacity(in MT)","Registration Date","Registration Valid Upto","Contact No.","Status","Remarks"
"AGRICARE COMTRADE PRIVATE LIMITED","AGRICARE COMTRADE PRIVATE LIMITED C/O PUSHKAR WAREHOUSE","7063530","Plot no. 1, Survey No. 254/1 and 254/2, Anida Bhalodi, Tal. Gondal, Dist. Rajkot, Gujarat -360311","Rajkot","GUJARAT","1639","03-Apr-2025","02-Apr-2030","9418331833","Active",""
"AJUBEN DODIA","AJUBEN JESINGBHAI DODIYA","7003411","GODOWN NUMBER 1 & 2 ,MANGROL KESHOD HIGHWAY , BHAGAT NI VADI , VILLAGE - RUDALPUR, TALUKA- MANGROL , DISTRICT JUNAGATH- 362225","Junagadh","GUJARAT","3242","19-Dec-2024","18-Dec-2029","8200517965","Active",""
"Alpha Costoware","Alpha Costware","9771021","Sy no-69/2,near dhavni dham,opp Vivekanand institue of hotel management, kuchiyadal","Rajkot","GUJARAT","5500","09-Aug-2024","19-Oct-2029","9824220272","Active",""
"Alpha Costoware","ALPHA COSTOWARE","7006562","S.NO 69/2, OPP VIVEKANAND INSTITUTE OF HOTEL MANAGEMENT, RAJKOT-AHMEDABAD HIGHWAY, KUCHIYADAD,","Rajkot","GUJARAT","6748","01-Jan-2025","30-Jun-2029","9824220272","Active",""
"Alpha Costoware","Alpha Costoware","3391647","S. No. 69/3 Near Dhavni Dham, Opp. Vivekanand Institute of Hotel Management, Kuchiyadad","Rajkot","GUJARAT","5000","08-Jul-2025","12-Mar-2030","9824220272","Active",""
"Anjani Cold Storage","ANJANI COLD STORAGE","7003056","Anjani Cold Storage , Plot number 168 to 171 , Nr Pan agri Export , Avadh Industrial Hub, Gondal , Rajkot , Gujarat - 360311","Rajkot","GUJARAT","5089","12-Dec-2024","11-Dec-2029","9879197791","Active",""
"Ankit Rachhdiya","Parishram Cold Storage","7034101","Shivkant Ind. Park, Plot No. 49-50, RS NO. 47 P1/P1/P1, Gundala Anida Road, At Anida (Bhalodi)","Rajkot","GUJARAT","1835","06-Mar-2025","05-Mar-2030","9909778111","Inactive","EXPIRED/INSUFFICIENT INSURANCE"
"Avadh Cold Storage","Avadh Cold storage","6656284","Avadh industrial Hub,Plot No 78 to 83,Near Pan Agri Export,Gondal N.H 27 At Biliyala,","Rajkot","GUJARAT","5000","30-Nov-2022","29-Nov-2027","9825227554","Active",""
"BALAJI COLD STORAGE","BALAJI COLD STORAGE","6851679","s. BALAJI COLD STORAGE, R.S. No.:705 PAIKI 1, At & Po.: AJOL, Ta. MANSA & Dist.:GANDHINAGAR-382810,","Mahesana","GUJARAT","5298","06-Feb-2024","05-Nov-2028","7624001244","Active",""
"BARAD JAGMALBHAI","Bhagyashree Industries C/O Pithad krupa warehouse","6698401","Godown No 1 , Kesod - Mangroli Highways, Dist-Junagadh , Ta-Mangrol . Village - Mankhetra.","Junagadh","GUJARAT","833","23-Mar-2023","22-Mar-2028","8200377576","Active",""
"BARAD JAGMALBHAI","SHREEDHAR WAREHOUSE","7081532","MALIYA HATINA, MALIYA","Junagadh","GUJARAT","1928","28-Apr-2025","27-Oct-2029","6354106606","Active",""
"BARAD JAGMALBHAI","ZANKAT WAREHOUSE","7032485","VILLAGE-GADU, TEHSIL-MALIYA, DISTRICT- JUNAGARH","Junagadh","GUJARAT","3539","06-Mar-2025","05-Sep-2029","6354106606","Active",""
"BARAD JAGMALBHAI","GIRNAR AGRI IMPEX","7020241","SONDARDA,, KESHOD, JUNAGARH","Junagadh","GUJARAT","2336","12-Feb-2025","11-Aug-2029","6354106606","Active",""
"BARAD JAGMALBHAI","Bhagyashree Industries C/O APMC Sutrapada ( Pransali Market yard )","6697502","Bhagyashree Industries C/O APMC Sutrapada ( Pransali Market yard ) , Godown No 5 , 15 , 16 and 17, Next to hanuman petrol pump on Veraval - Kodinar National Highway , Gir Somnath , Sutrapada , Pransli","Junagadh","GUJARAT","2383","20-Mar-2023","19-Mar-2028","9737932688","Active",""
"BARAD JAGMALBHAI","Bhagyashree Industries C/O Shree khandheri seva sahkari mandali","6700470","Godown No 1 and 2 , District - Gir somnath , Taluka - Veraval, Village - Khandheri","Junagadh","GUJARAT","476","28-Mar-2023","27-Mar-2028","8200377576","Inactive","EFFECTIVE CONTROL EXPIRED"
"Bombay Organic Cold Private Limited","Bombay Organic cold Private Limited","6665558","Plot No 3,4 Sanidhya Industrial Estate Survey No-31 P/1, National Highway 27","Rajkot","GUJARAT","3500","26-Dec-2022","25-Dec-2027","9638963496","Active",""
"Central Warehousing Corporation","CW Jamnagar","2831640","Hapa, Jamnagar","Jamnagar","GUJARAT","19700","26-Feb-2021","25-Feb-2026","7276568847","Active",""
"Central Warehousing Corporation","CW-PIPAVAV","6791107","WAREHOUSING ZONE,P.B-29,PIPAVAV PORT,TAL.-RAJULA,","Amreli","GUJARAT","49160","12-Oct-2023","11-Oct-2028","9819086796","Active",""
"Central Warehousing Corporation","Nadiad","6795694","Marida Gate, Marida Bhagol","Kheda","GUJARAT","8500","27-Oct-2023","26-Oct-2028","9610898019","Active",""
"Central Warehousing Corporation","CW SURAT-II","2731683","NEAR GEB, KAPODRA, VARACHHA ROAD,","Surat","GUJARAT","7450","24-Feb-2021","23-Feb-2026","9825590739","Active",""
"Central Warehousing Corporation","CW RAJKOT-1","2971657","POPATPARA, RAJKOT","Rajkot","GUJARAT","12500","02-Mar-2021","01-Mar-2026","9963376303","Active",""
"Central Warehousing Corporation","CENTRAL WAREHOUSE BHAVNAGAR","4471663","Near Anandnagar,Octroi Post, New Bunder Road,Bhavnagar","Bhavnagar","GUJARAT","14250","08-Apr-2021","07-Apr-2026","9336404487","Active",""
"Central Warehousing Corporation","CW GANDHIDHAM (FCI UNIT)","2731664","S. PODDAR OVERSEAS, PLOT NO.1 & 2/F, SECTOR-12, HEAVY INDUSTRIAL AREA, POST BOX NO. 111, OPP. POWER HOUSE","Kachchh","GUJARAT","3333","24-Feb-2021","23-Feb-2026","7016255005","Inactive","EFFECTIVE CONTROL EXPIRED"
"Central Warehousing Corporation","CW-MUNDRA","6977490","Plot No. 01, Behind MICT CFS, Near Adani port Mundra,","Kachchh","GUJARAT","66000","17-Sep-2024","16-Sep-2029","9879971963","Active",""
"Central Warehousing Corporation","CW SURAT-I","3791641","CENTRAL WAREHOUSE SURAT ,VARACHHA ROAD, NR.GEETANJALI CINEMA, SURAT,","Surat","GUJARAT","13950","22-Mar-2021","21-Mar-2026","9825590739","Active",""
"Central Warehousing Corporation","CW RAJKOT-2","6825038","BEHIND OLD GRAIN MARKETING YARD, PADDOCK","Rajkot","GUJARAT","12500","26-Dec-2023","25-Dec-2028","9963376303","Active",""
"Central Warehousing Corporation","ISANPUR","6778146","ISANPUR VATVA ROAD, ISAPUR","Ahmadabad","GUJARAT","6736","30-Aug-2023","29-Aug-2028","9879035201","Active",""
"Central Warehousing Corporation","Central Warehouse Shahalam","4351667","Central Warehouse, Opp. P&T Colony, Nr. Shahalam Darwaja, Shahalam","Ahmadabad","GUJARAT","18262","07-Apr-2021","06-Apr-2026","9426327781","Active",""
"Central Warehousing Corporation","CW ANAND","7012149","BORSAD ROAD, ANAND","Anand","GUJARAT","1811","23-Jan-2025","22-Jan-2030","9945167627","Active",""
"Central Warehousing Corporation","Karachia","2731649","IPCL Road , Ranoli village, Near Flyover bridge","Vadodara","GUJARAT","5000","24-Feb-2021","23-Feb-2026","9428351430","Active",""
"Central Warehousing Corporation","Central Warehouse Baroda-1","3691641","Near PVR (Deep Cinema), B/H Kiran Motors, Old Chhani Road, Vadodara,","Vadodara","GUJARAT","16650","19-Mar-2021","18-Mar-2026","9579166206","Active",""
"Central Warehousing Corporation","CW-VADOD","3731654","NEAR RAILWAY STATION VADOD, MOGAR ROAD VADOD","Anand","GUJARAT","17300","19-Mar-2021","18-Mar-2026","9904260891","Active",""
"Central Warehousing Corporation","CW NADIAD (MARIDA HIRED)","4291646","Sapan V Desai, Hathaj Road, Marida, Nadiad","Kheda","GUJARAT","6410","06-Apr-2021","05-Apr-2026","7508958691","Inactive","EFFECTIVE CONTROL EXPIRED"
"CHAM'S AGRI COLD PRIVATE LIMITED","CHAM'S AGRI COLD PRIVATE LIMITED","7011067","Survey No. 229, P-1, Plot No. 20 to 23, Radhe Industrial Zone, B/h Swastik Agro Industries, Gondal - Jetpur National Highway 27,","Rajkot","GUJARAT","7381","20-Jan-2025","19-Jan-2030","9998096008","Active",""
"CHANDNI RAYJA","CHANDNI BHARATBHAI RAYJA","6987309","88/P1/P1 ZALANSAR KERALA ROAD NEAR MEERA WARE HOUSE, JUNAGARH","Junagadh","GUJARAT","5585","18-Oct-2024","17-Oct-2029","9173455690","Active",""
"CONTRANS LOGISTIC PRIVATE LIMITED","CONTRANS LOGISTIC PRIVATE LIMITED","7101603","Survey no 216, Rampara -2, Pipavav port road, Taluka: Rajula, Dist: Amreli, Gujarat, 365560","Amreli","GUJARAT","13645","05-Jun-2025","04-Jun-2030","9879607734","Active",""
"DANGAR GOVINDBHAI","MADHUR WAREHOUSE","7092158","SURVEY NO.351, VILLAGE DERVAN, TAHSIL KESHOD","Junagadh","GUJARAT","2932","20-May-2025","19-Feb-2030","7575019877","Active",""
"Dharimishthaben Nathabhai Rajani","Shrinath Warehouse","6779409","Survey No 814/P2,Opp Rayaka Nagar TB Hospital road,","Junagadh","GUJARAT","4273","12-Sep-2023","11-Sep-2028","9428448145","Active",""
"Dharti Cold Storage","Dharti Cold Storage","6808299","Dharti Cold Storage , Modasa - Himatnagar Road ,, Mahadevpura , Modasa - 383315","Sabar Kantha","GUJARAT","4947","30-Nov-2023","29-Nov-2028","9978211002","Active",""
"Divine Cold Storage","Divine Cold Storage","7017635","Plot No. 3 & 4, R S No. 222 P2 P1, Shreeji Industrial Park","Rajkot","GUJARAT","2620","06-Feb-2025","05-Feb-2030","9099066608","Active",""
"Dolphin Cold Storage","Dolphin Cold Storage","7062995","Dolphin Cold Storage , survey no 24/1 , 24/1, Near Vaibhav ginning & spinning , National Highway 27 , Bhojpara","Rajkot","GUJARAT","5402","03-Apr-2025","02-Apr-2030","8672862233","Active",""
"DWARKADHIS PROTEINS","Dwarkadis Proteins","7117443","Survey No. 147 Paiki 1 and Paiki 2, Plot No. 2","Rajkot","GUJARAT","5000","23-Jul-2025","22-Jul-2030","9920177750","Active",""
"Everest Agri Cold Storage","Everest Agri Cold Storage","6938161","Plot No-1,S.No-41/P2,","Rajkot","GUJARAT","3441","04-Jun-2024","03-Jun-2029","9825495227","Active",""
"Fortune Cold Storage","FORTUNE COLD STORAGE","7124647","S.R NO 456, NR 25 GAM KADAVA PATIDAR SAMAJ VADI, AT-VIHAR, TAL MANSA, DIST GANDHINAGAR","Gandhinagar","GUJARAT","3682","06-Aug-2025","05-Aug-2030","9624066067","Active",""
"Freshmart Cold Storage LLP","Freshmart Cold Storage LLP","6988745","Hirapar Taluka Tankara,","Rajkot","GUJARAT","5000","23-Oct-2024","22-Apr-2026","9427410561","Active",""
"GANRAJ COLD STORAGE PRIVATE LIMITED","GANRAJ COLD STORAGE PRIVATE LIMITED","6891451","GANRAJ COLD STORAGE PRIVATE LIMITED , Survey No 260 ,, Kadjodara , siyavada chokadi , Taluka - Dahegam","Gandhinagar","GUJARAT","11554","23-Mar-2024","22-Mar-2029","9426272449","Inactive",""
"GATISTVAM AGRI COMMODITY PRIVATE LIMITED","KESAR WAREHOISE","6844203","KHORASA,GADU JEGAR HIGHWAY,TA.MALIYA HATINA, Village KHORASA","Junagadh","GUJARAT","2333","25-Jan-2024","24-Oct-2025","9328068576","Inactive",""
"GATISTVAM AGRI COMMODITY PRIVATE LIMITED","PITHAD KRUPA WAREHOUSE","6885875","MANKHETRA, KESHOD MANGROL HIGHWAY,TA.MANGROL,DIST.JUNAGADH, Village MANKHETRA","Junagadh","GUJARAT","696","15-Mar-2024","14-Dec-2025","9737932688","Inactive",""
"GATISTVAM AGRI COMMODITY PRIVATE LIMITED","YAMUNA INDUSTRIES WAREHOUSE","6888572","SONDARDA,KESHOD VERAVAL HIGHWAY,KRISHNA MARBAL PASAL, SONDARDA","Junagadh","GUJARAT","2024","18-Mar-2024","17-Mar-2029","9737932688","Inactive",""
"GATISTVAM AGRI COMMODITY PRIVATE LIMITED","Khatiwadi product Bazar warehouse(A.P.M.C)","6852123","Pransali,Ta-Sutrapada,Dist-Gir-somnath, Pransali","Junagadh","GUJARAT","8939","06-Feb-2024","05-Nov-2025","9328068576","Inactive",""
"GATISTVAM AGRI COMMODITY PRIVATE LIMITED","AMRUT WAREHOISE","6871560","GADU, GADU KESHOD HIGHWAY, TA.MALIYA HATINA,DIST.JUNAGADH","Junagadh","GUJARAT","1325","26-Feb-2024","25-Nov-2025","9737932688","Inactive",""
"GAYTRIBEN HOTVANI","GAYATRIBEN RAVINDRA HOTVANI","6990543","PLOT NO 3 88/P1/P1 ZALANSAR KERALA ROAD NEAR MEERA WARE HOUSE, JUNAGDH","Junagadh","GUJARAT","5638","29-Oct-2024","28-Apr-2026","7878547474","Active",""
"GOKUL FREEZING HOUSE PRIVATE LIMITED","GOKUL FREEZING HOUSE PVT LTD","6741961","BLOCK NO:183/1,184 , MANSA KALOL ROAD , AT:PARBATPURA, TAL-MANSA,DIST-MANSA, GANDHINAGAR, 382845 , Gujarat","Mahesana","GUJARAT","4802","22-Jun-2023","21-Dec-2027","9925268900","Inactive","EXPIRED INSURANCE"
"GOOD LUCK COLD STORAGE","GOOD LUCK COLD STORAGE","7042740","Survey no. 168 Paiki, Mahuva - Savarkundla road, b/h Hotel Krishna, Nana Jadra road, Mahuva, Dist. Bhavnagar, Gujarat, 364290","Bhavnagar","GUJARAT","4973","20-Mar-2025","19-Mar-2030","9724303089","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC VADALI","7067945","NEAR GOVERMENT COMMERCE COLLEGE, AMBAJI HIGHWAY","Sabar Kantha","GUJARAT","11382","09-Apr-2025","08-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC KAGVAD","7080096","NATIONAL HIGHWAY, NEAR RAILWAY CROSSING","Rajkot","GUJARAT","14018","28-Apr-2025","27-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC VIRAMGAM","7058407","VIRAMGAM MANDAL HIGHWAY,","Ahmadabad","GUJARAT","6605","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC UNJHA","7122211","APMC UNJHA, TA. UNJHA","Mahesana","GUJARAT","2204","31-Jul-2025","30-Jul-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC TANDALJA","7066681","AT & POST TANDALJA, NEAR GSCSCL GODOWN","Vadodara","GUJARAT","1207","07-Apr-2025","06-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SALAL","7049851","OPP SABAR MAMRA FACTORY, SALAL","Sabar Kantha","GUJARAT","5277","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SAYLA","7050032","RAJKOT-AHMEDABAD HIGHWAY,SAYLA, SAYLA","Surendranagar","GUJARAT","20498","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SUKHPAR(HALVAD)","7050578","SHAKTINAGAR, NR.NAKLANG DHAM","Surendranagar","GUJARAT","23363","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC LIMBHOI","7051113","OPP GETCO OFFICE, MODASA-HIMMATNAGAR HIGHWAY","Sabar Kantha","GUJARAT","8751","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SURENDRANAGAR(GIDC)","7051295","AMBAVADI, WADHVAN","Surendranagar","GUJARAT","4997","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC THANGADH","7051386","OPP RAVRANI,NEAR DAIRY, THANGADH","Surendranagar","GUJARAT","6921","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC NAVA(CHOTILA)","7051477","NEAR BAPA SITARAM MADHULI,THAN ROAD, CHOTILA","Surendranagar","GUJARAT","7009","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC BOTAD","7051568","SARANGPUR ROAD, NR. CIVIL SUPPLY GODOWN","Bhavnagar","GUJARAT","6153","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC PITHADIYA(JETPUR)","7051741","OPP. NHAI PITHADIYA TOLL PLAZA, THORADA ROAD","Rajkot","GUJARAT","7177","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC AMRAPUR","7051832","GWSSB OFFICE, AMBALGUDH ROAD, SARKARI AMRAPUR","Junagadh","GUJARAT","18026","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MENDARDA","7052103","NEAR MARKETING YARD, B/H TALUKA SEVA SADAN","Junagadh","GUJARAT","42059","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MAJEWADIGATE (JUNAGADH)","7052285","MAJEWADI GATE,","Junagadh","GUJARAT","1663","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MANDVA","7052731","MOTA UMARDA ROAD,","Bhavnagar","GUJARAT","8352","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DHARMPUR","7052376","DHARAMPUR PATIYA,","Jamnagar","GUJARAT","5841","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC VINCHHIYA","7052467","REVANIYA ROAD, VINCHHIYA","Rajkot","GUJARAT","17690","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DEESA","7052558","MARKET YARD, APMC CAMPUS","Banas Kantha","GUJARAT","2383","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MANAVADAR","7053002","BEHIND TELEPHONE EXCHANGE, RAGHUVIRPARA","Junagadh","GUJARAT","2395","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC PARAPIPALIYA","7053093","NR. RAILWAY CROSSING, AIMS ROAD","Rajkot","GUJARAT","16963","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC HARIPAR(DHROL)","7053275","PIYAVA CHOWKDI, HARIPAR, DHROL, JAMNAGAR","Jamnagar","GUJARAT","6191","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC LILAPUR","7053630","LILAPUR, SIMVISTAR","Rajkot","GUJARAT","5841","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SARVA","7053812","STATE HIGHWAY, NUMBER 1 AT SARVA","Bhavnagar","GUJARAT","17690","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC BHUTAVAD","7053994","BHUTAVAD,","Sabar Kantha","GUJARAT","3504","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC GORAKH MADHI","7054356","NEAR MODEL SCHOOL, RAMPARA ROAD","Junagadh","GUJARAT","15186","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MOTA ASRANA","7054448","SURVEY NO 301, MOTA ASRANA CHOKDI, MAHUVA ROAD","Bhavnagar","GUJARAT","5841","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DEVLA","7054083","SARSIYA ROAD,","Amreli","GUJARAT","5841","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC LOYANGA","7061468","SURVEY NO. 229/1A, 1/1 BAPA SITARAM MADHULI VISTAR, BEHIND KHODIYAR AASHRAM","Bhavnagar","GUJARAT","11681","31-Mar-2025","30-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC UCHAD","7077126","NEAR PHC UCHAD,","Narmada","GUJARAT","1207","24-Apr-2025","23-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DASHARATH","7065428","NEAR INDIRA NAGAR, BESIDE ICD DASHARATH","Vadodara","GUJARAT","9691","07-Apr-2025","06-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC HARIJ APMC","7123920","APMC MARKET YARD, HARIJ TA HARIJ DIST PATAN","Patan","GUJARAT","5875","05-Aug-2025","04-Aug-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC ZANZARVA","7057235","NEAR GWSSB,IQBALGADH, PALANPUR-ABU HIGHWAY","Banas Kantha","GUJARAT","1203","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC ARDOI","7057953","KOTDA SANGANI TO RIBDA ROAD, NEAR INDIAN OIL PETROL PUMP ARDOI","Rajkot","GUJARAT","11214","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DAHOD","7058498","MOTU ANAJ MARKET YARD,","Dohad","GUJARAT","9345","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC ANDHARIYA","7059124","PALANPUR - AMBAJI HIGHWAY, ANDHARIYA","Banas Kantha","GUJARAT","1712","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC VERAD","7057680","NEAR TIRUPATI COTTON,","Jamnagar","GUJARAT","5841","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC UMEDPARA","7059843","NEAR ITI GIR GADHADA, GIR GADHADA,UMEDPURA","Junagadh","GUJARAT","29527","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC PATDI","7059751","NR. SALT FACTORY, VIRAMGAM ROAD","Surendranagar","GUJARAT","7010","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC CHITAL","7060023","NEAR GETCO 66 KV SUBSTATION, AMRELI- BABRA HIGHWAY","Amreli","GUJARAT","41626","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC TIKAR","7050669","SADLA ROAD,","Surendranagar","GUJARAT","7132","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC DHANALI","7050842","NEAR DHANALI BUS STOP, MORIYA-DHANALI ROAD,DHANALI","Banas Kantha","GUJARAT","1186","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC TALOD","7051022","NEAR APMC, TALOD","Sabar Kantha","GUJARAT","1901","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC RAHIYOL","7050750","MODASA-DHANSURA HIGHWAY, RAHIYOL","Sabar Kantha","GUJARAT","4673","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC AMRELI","7055528","JILLA PANCHAYAT ROAD, OPP BUS STATION","Amreli","GUJARAT","1336","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC HASANPAR","7051659","JHAALI ROAD,, NR. WATER SUPPLY OFFICE","Rajkot","GUJARAT","40761","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC TERI","7053721","TERI NU PATIYU, NEAR CHAUTA VANK NH-8","Porbandar","GUJARAT","29540","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC KUMBHAN","7052640","OPP SHANKHESHWAR KARUNA TRUST,, GHODIDHAL LONGHANVADAR ROAD","Bhavnagar","GUJARAT","11678","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC MUDETHA","7057144","NEAR POWERGRID, BANASKANTHA MUDETHA TA DEESA","Banas Kantha","GUJARAT","1207","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC HARIJ NEW","7054174","NEAR ITI COLLEGE HARIJ, HARIJ","Patan","GUJARAT","4345","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC RAKHIYAL","7058225","DAHEGAM-MODASA ROAD, RAKHIYAL","Gandhinagar","GUJARAT","2255","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC TIMBI","7056781","GSWC TIMBI GODOWN, DADVA ROAD, JN, MAIN BAJAR, DHOLA","Bhavnagar","GUJARAT","6675","27-Mar-2025","26-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC GANDHIGRAM","7059934","OPP RAILWAY CROSSING,","Junagadh","GUJARAT","3215","28-Mar-2025","27-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC UNAVA","7052913","APMC UNAVA AHMEDABAD PATAN HIGHWAY, UNAVA TA UNJHA DIST MEHSANA","Mahesana","GUJARAT","1180","26-Mar-2025","25-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SAVARKUNDLA ROAD(AMRELI)","7061559","NEAR GUJCO MASOL, AMRELI SAVARKUNDLA HIGHWAY","Amreli","GUJARAT","11856","31-Mar-2025","30-Mar-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SURENDRANAGAR (APMC)","7072531","APMC CAMPUS GIDC PH-2, WADHWAN","Surendranagar","GUJARAT","3423","17-Apr-2025","16-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC KHAMBHAT","7079734","NEAR OLD MARKETYARD, RAHDHARI KHAMBHAT","Anand","GUJARAT","7632","28-Apr-2025","27-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC RAJPIPLA","7067671","INSIDE APMC RAJPIPLA,","Narmada","GUJARAT","2436","09-Apr-2025","08-Apr-2030","9723824580","Active",""
"GUJARAT STATE WAREHOUSING CORPORATION","GSWC SIDDHPUR (NEW)","7063985","KAKOSHI SIDDHPUR ROAD, TA SIDDHPUR DI PATAN","Patan","GUJARAT","1217","03-Apr-2025","02-Apr-2030","9723824580","Active",""
