"WHM Name","WH Name","WH ID","Address","District","State","Capacity(in MT)","Registration Date","Registration Valid Upto","Contact No.","Status","Remarks"
"Priyanka Godara","Priyanka W/O Sushil Kumar","6662944","M/s Baba Dhore Wala Warehousing Chak-6 BHM,Jakharanwali,","Hanumangarh","RAJASTHAN","7168","13-Dec-2022","12-Sep-2027","9649676504","Active",""
"PUSARAM TAK","Purnima Cold Store","7096472","khasra No. 62,Village desuriya vishnoiyan,Tehsil-Jodhour Desooriya vishnoiyan ,jodhpur,","Jodhpur","RAJASTHAN","3657","27-May-2025","26-May-2030","9414120820","Active",""
"PUSARAM TAK","MAA ASHAPURA WAREHOUSE","9271647","PROP. PUSA RAM TAK KHASRA NO. 717/79, NEAR RIICO INDUSTRIAL AREA ,MATHANIA,","Jodhpur","RAJASTHAN","7069","26-Jun-2025","02-Nov-2030","9414120820","Active",""
"PUSHPA AGAL","BALAJI WAREHOUSE","7127970","AARAJI NO 890/891,R.V.R.S MEDICAL COLLEGE ROAD .SAGANER ,BHILWARA,","Bhilwara","RAJASTHAN","4810","12-Aug-2025","11-Aug-2030","9509878573","Active",""
"PUSHPA DEVI","C.B.G. WAREHOUSE","6604268","NEAR NATIONAL HIGHWAY, BHAGWANGARH","Ganganagar","RAJASTHAN","6691","20-Jul-2022","19-Apr-2027","9351464692","Active",""
"PUSHPA DEVI","M/S MAHADEV WAREHOUSE","6667984","KHASRA NO 107/7 AMBAR SAGAR MATHANIA TINWARI,","Jodhpur","RAJASTHAN","2299","28-Dec-2022","27-Dec-2027","9784103489","Active",""
"PUSHPA MIGLANI","APARNA INDUSTRY","6710289","KILLA NO.1,2,9,10,11,12. MURABBA NO.8, CHAK 24BB, PADAMPUR,","Ganganagar","RAJASTHAN","6570","19-Apr-2023","18-Apr-2028","9649818183","Active",""
"Pushpa Soni","Pushpa Soni","6970388","Aditya Industrial Estate, Plot No.14 on Khasara No. 52/4, 52/5, 53/4, 53/5, 53/10, 53/11, 53/20, 53/28, 53/33 to 53/51, 53/53, AGRO Based Industries at Village Salawas Jodhpur","Jodhpur","RAJASTHAN","2608","24-Aug-2024","23-Aug-2029","9004670955","Active",""
"RADHA DEVI","RADHA DEVI WEREHOUSE","6660609","KHASRA NO 209/140, NEAR INYARA FANTA","Bikaner","RAJASTHAN","7591","08-Dec-2022","07-Dec-2027","9468569577","Active",""
"RAGHUNANDAN COLD CHEMBER LLP","Raghunandan Cold Chamber LLP","6673743","Situated 7-8km Stone Dholpur Agra Road,","Dhaulpur","RAJASTHAN","600","17-Jan-2023","16-Jan-2028","7895126313","Active",""
"RAGHUNANDAN INDUSTRIES PVT. LTD.","Raghunandan Industries Pvt Ltd","6562235","3-4KM STONE 51, AGRA BOMBAY ROAD","Dhaulpur","RAJASTHAN","453","17-Mar-2022","16-Sep-2026","7895126313","Active",""
"Raghuveer Singh","Shree Jasnath Warehousing","7077571","Chak 1G Choti Murabba No. 21,22 NH 62,","Ganganagar","RAJASTHAN","7000","24-Apr-2025","23-Oct-2029","9782660082","Active",""
"Rahul Deora","Rahul Logistics","6671580","Khasra No.261 & 339, Sindhiyo Ki Dhani Road, Village Rampura Bhatiyan, Tehsil Tinwari, Jodhpur,","Jodhpur","RAJASTHAN","6437","10-Jan-2023","09-Jan-2028","9521858813","Active",""
"RAJ RANI","Raj Rani Warehouse","6544860","47 LNP II Beenjhbayala, Tehsil Padampur","Ganganagar","RAJASTHAN","7200","06-Dec-2021","05-Dec-2026","9602740200","Inactive","EXPIRED/INSUFFICIENT INSURANCE"
"Rajasthan State Warehousing Corperation","RSWC BANDIKUI","6553507","Near jhalani cycle Store, sikandra road bandikui","Dausa","RAJASTHAN","13680","18-Feb-2022","17-Feb-2027","9413385763","Active",""
"Rajasthan State Warehousing Corperation","RSWC BARAN","6558811","NEAR MALL GODOWN, BARAN","Baran","RAJASTHAN","27520","23-Feb-2022","22-Feb-2027","9413385736","Active",""
"Rajasthan State Warehousing Corperation","RSWC BANSWARA","6565295","RIICO INDUSTRIAL AREA MAHI DEM ROAD ,RSWC BANSWARA,","Banswara","RAJASTHAN","12200","28-Mar-2022","27-Mar-2027","9413385735","Active",""
"Rajasthan State Warehousing Corperation","RSWC KHAJUWALA","6558993","RSWC KHAJUWALA INFRONT OF BSNL COLONY KHAJUWALA, RSWC KHAJUWALA","Bikaner","RAJASTHAN","16650","23-Feb-2022","22-Feb-2027","9413385750","Active",""
"Rajasthan State Warehousing Corperation","RSWC LUNKARANSAR","6554588","RSWC Lunkaransar, RICCO Industrial Area, Near NH Mill","Bikaner","RAJASTHAN","19500","18-Feb-2022","17-Feb-2027","9413349329","Active",""
"Rajasthan State Warehousing Corperation","RSWC CHOMU","6558183","State Warehouse, Biharipura","Jaipur","RAJASTHAN","21920","21-Feb-2022","20-Feb-2027","9413385776","Active",""
"Rajasthan State Warehousing Corperation","RSWC BHINMAL","6556021","Near Krishi Upaj Mandi, Ramsin Road, Bhinmal,","Jalor","RAJASTHAN","4850","18-Feb-2022","17-Feb-2027","9414040638","Active",""
"Rajasthan State Warehousing Corperation","RSWC Srivijaynagar","6557557","Behind KUMS, Srivijaynagar","Ganganagar","RAJASTHAN","27000","21-Feb-2022","20-Feb-2027","9413385817","Active",""
"Rajasthan State Warehousing Corperation","RSWC Atru","6556922","Near Atru Railway Station,","Baran","RAJASTHAN","5400","18-Feb-2022","17-Feb-2027","9413385739","Active",""
"Rajasthan State Warehousing Corperation","RSWC DABLIRATHAN","6553143","SURATGARH-HANUMANGARH STATE HIGHWAY, DABLIRATHAN","Hanumangarh","RAJASTHAN","18000","18-Feb-2022","17-Feb-2027","9413385769","Active",""
"Rajasthan State Warehousing Corperation","RSWC Sumerpur","6553234","Behind krishi Upaj Mandi, Sumerpur","Pali","RAJASTHAN","11700","18-Feb-2022","17-Feb-2027","9413385799","Active",""
"Rajasthan State Warehousing Corperation","RSWC NAGAUR","6555304","Near krishi upaj mandi, jodhpur bikaner bypass, Nagaur","Nagaur","RAJASTHAN","13950","18-Feb-2022","17-Feb-2027","9413385795","Active",""
"Rajasthan State Warehousing Corperation","RSWC ANOOPGARH UNIT -2","6681845","18 AA , TEHSIL ANOOPGARH DISTT SRIGANGANAGAR,","Ganganagar","RAJASTHAN","76650","15-Feb-2023","14-Feb-2028","9413385806","Active",""
"Rajasthan State Warehousing Corperation","RSWC KARAULI","6555395","Barkhera, RICO","Karauli","RAJASTHAN","6800","18-Feb-2022","17-Feb-2027","9413385790","Active",""
"Rajasthan State Warehousing Corperation","RSWC NIMBAHERA","6555841","Near Badi Sabji Mandi, Chotti Sadri Road, Nimbahera,","Chittaurgarh","RAJASTHAN","13500","18-Feb-2022","17-Feb-2027","9413385759","Active",""
"Rajasthan State Warehousing Corperation","RSWC SANGARIA","6575377","NEAR POST OFFOCE, NEW GRAIN MARKET SANGARIA","Hanumangarh","RAJASTHAN","16800","19-May-2022","18-May-2027","9413385734","Active",""
"Rajasthan State Warehousing Corperation","RSWC LALSOT","6559264","MJRP Circle LALSOT, kothun tirha","Dausa","RAJASTHAN","2880","23-Feb-2022","22-Feb-2027","9413385764","Active",""
"Rajasthan State Warehousing Corperation","RSWC Ajmer","6640080","Rajasthan State Warehousing Corporation, Near Bakra Mandi, Daurai","Ajmer","RAJASTHAN","12600","10-Oct-2022","09-Oct-2027","9413385729","Active",""
"Rajasthan State Warehousing Corperation","RSWC DHOLPUR","6639991","NEAR JAIL FATAK, OPPOSITE RAILWAY STATION DHOLPUR","Dhaulpur","RAJASTHAN","1350","10-Oct-2022","09-Oct-2027","9413385766","Active",""
"Rajasthan State Warehousing Corperation","RSWC DAUSA","6562771","RSWC DAUSA AGRA ROAD, NEAR TIWARI DHARAM KATA","Dausa","RAJASTHAN","12900","22-Mar-2022","21-Mar-2027","9413385762","Active",""
"Rajasthan State Warehousing Corperation","RSWC CHITTORGARH","6573398","segwa road chittorgarh, SEGWA ROAD","Chittaurgarh","RAJASTHAN","27900","29-Apr-2022","28-Apr-2027","9413385757","Active",""
"Rajasthan State Warehousing Corperation","RSWC Khairthal","6552426","near Railway phatak, harsoli road","Alwar","RAJASTHAN","7400","17-Feb-2022","16-Feb-2027","9413385774","Active",""
"Rajasthan State Warehousing Corperation","RSWC (PMC III), GHARSANA","6636302","SATRANA ROAD,","Ganganagar","RAJASTHAN","106200","27-Sep-2022","26-Sep-2027","9413385808","Active",""
"Rajasthan State Warehousing Corperation","RSWC MERTACITY","6557912","NEAR SUB JAIL,GOTAN ROAD,MERTACITY, NEAR SUB JAIL,GOTAN ROAD,MERTACITY","Nagaur","RAJASTHAN","14850","21-Feb-2022","20-Feb-2027","9413385796","Active",""
"Rajasthan State Warehousing Corperation","RSWC GOLUWALA","6557649","NEAR POLICE STATION, LANDMARK-JDVVNL, GOLUWALA","Hanumangarh","RAJASTHAN","13050","21-Feb-2022","20-Feb-2027","9413385770","Active",""
"Rajasthan State Warehousing Corperation","RSWC Anta","6558456","Tehsil- Anta, Near Railway Station","Baran","RAJASTHAN","9000","21-Feb-2022","20-Feb-2027","9413385738","Active",""
"Rajasthan State Warehousing Corperation","RSWC Sumerpur Unit 2 / Bisalpur","6558548","Bali Road, Bisalpur, Te - Bali, Di - Pali","Pali","RAJASTHAN","14400","21-Feb-2022","20-Feb-2027","9413385799","Active",""
"Rajasthan State Warehousing Corperation","RSWC LADNU","6554224","NEAR BY PASHU VIGYAN KENDRA, VILLAGE- BANKLIYA, LADNU","Nagaur","RAJASTHAN","14400","18-Feb-2022","17-Feb-2027","9414016036","Active",""
"Rajasthan State Warehousing Corperation","RSWC GHARSNANA","6555759","NEW GHARSANA, NEAR SABJI MANDI","Ganganagar","RAJASTHAN","12500","18-Feb-2022","17-Feb-2027","9413385808","Active",""
"Rajasthan State Warehousing Corperation","RSWC JAISALMER","6562144","GANDHI COLONY, JAISALMER","Jaisalmer","RAJASTHAN","8550","16-Mar-2022","15-Mar-2027","9413385779","Active",""
"Rajasthan State Warehousing Corperation","RSWC PRATAPGARH","6556567","DHARIYWAD ROAD,NEAR GAYATRI MANDIR,","Pratapgarh","RAJASTHAN","18450","18-Feb-2022","17-Feb-2027","9413385760","Active",""
"Rajasthan State Warehousing Corperation","RSWC Bharatpur","6564660","RSWC Bharatpur, New Mandi, Station Road,Near Gupta Petrol Pump,","Bharatpur","RAJASTHAN","19400","28-Mar-2022","27-Mar-2027","9413385744","Active",""
"Rajasthan State Warehousing Corperation","RSWC Aburoad","6559355","Aabkari Colony,","Sirohi","RAJASTHAN","2700","24-Feb-2022","23-Feb-2027","9413385803","Active",""
"Rajasthan State Warehousing Corperation","RSWC NOKHA","6557011","near polish station Nokha Bikaner, near polish station Nokha Bikaner","Bikaner","RAJASTHAN","2700","18-Feb-2022","17-Feb-2027","9413385752","Active",""
"Rajasthan State Warehousing Corperation","RSWC Dungarpur","6556658","Near Govt. ITI College and BSNL Office, Near Govt. ITI College and BSNL Office","Dungarpur","RAJASTHAN","5100","18-Feb-2022","17-Feb-2027","9413385767","Active",""
"Rajasthan State Warehousing Corperation","RSWC MANDALGARH","6557102","KOTWAL KA KHEDA SINGOLI ROAD,","Bhilwara","RAJASTHAN","15600","18-Feb-2022","17-Feb-2027","9413385749","Active",""
"Rajasthan State Warehousing Corperation","RSWC BEAWAR","6557821","KESHARPURA, P.O. NARBADKHERA","Ajmer","RAJASTHAN","6300","21-Feb-2022","20-Feb-2027","9413385730","Active",""
"Rajasthan State Warehousing Corperation","RSWC JODHPUR II BASNI","6583207","SPW/1 NEAR DERBY TEXTILE, BASNI MIA PHASE II","Jodhpur","RAJASTHAN","16200","29-May-2022","28-May-2027","9413385787","Active",""
"Rajasthan State Warehousing Corperation","RSWC NEEM-KA-THANA","6554760","DABAR,BHOUDLI ROAD NEAR SADAR POLICE THANA,NEEM-KA-THANA, DABAR,BHOUDLI ROAD NEAR SADAR POLICE THANA,NEEM-KA-THANA","Sikar","RAJASTHAN","3600","18-Feb-2022","17-Feb-2027","9413385804","Active",""
"Rajasthan State Warehousing Corperation","RSWC BILARA","6556294","HARSH RAOD, BESIDES ALOK SCHOOL","Jodhpur","RAJASTHAN","7200","18-Feb-2022","17-Feb-2027","9413385788","Active",""
"Rajasthan State Warehousing Corperation","RSWC TONK","6552962","NEAR BUS STAND BEHIND KRISHI MANDI, TONK","Tonk","RAJASTHAN","12650","18-Feb-2022","17-Feb-2027","9413385819","Active",""
"Rajasthan State Warehousing Corperation","RSWC RIDMALSAR","6553325","RAJASTHAN STATE WAREHOUSE CORPORATION,STATE WAREHOUSE RIDMALSAR, NEAR BY SAJANWALAGAOV,PADAMPUR ROAD RIDMALSAR","Ganganagar","RAJASTHAN","23550","18-Feb-2022","17-Feb-2027","9413385814","Active",""
"Rajasthan State Warehousing Corperation","RSWC MOHANGARH","6553598","NEAR BY NAVODYA SCHOOL MAIN ROAD MOHANGARH, NEAR BY NAVODYA SCHOOL MAIN ROAD MOHANGARH","Jaisalmer","RAJASTHAN","5400","18-Feb-2022","17-Feb-2027","9414040637","Active",""
"Rajasthan State Warehousing Corperation","RSWC Dooni","6553416","State Warehouse, RSWC, State Warehouse, Gandhi Gram Road, Near Satya Narayan Temple, Dooni (Tonk) 304802","Tonk","RAJASTHAN","9900","18-Feb-2022","17-Feb-2027","9413385831","Active",""
"Rajasthan State Warehousing Corperation","RSWC KHANPUR","6553861","NEAR GOVT. ITI COLLEGE, RAJASTHAN STATE WAREHOUSING CORPORATION","Jhalawar","RAJASTHAN","6750","18-Feb-2022","17-Feb-2027","9414041527","Active",""
"Rajasthan State Warehousing Corperation","RSWC RAJSAMAND","6555122","NEAR POLICE LINE,JAVAD INDUSTRIAL AREA, NH-58, UDAIPUR ROAD","Rajsamand","RAJASTHAN","15000","18-Feb-2022","17-Feb-2027","9413385800","Active",""
"Rajasthan State Warehousing Corperation","RSWC NEWAI","6555031","STATE WAREHOUSE NEWAI, NEAR RAILWAY STATION","Tonk","RAJASTHAN","2250","18-Feb-2022","17-Feb-2027","9413385826","Active",""
"Rajasthan State Warehousing Corperation","RSWC Ramsinghpur","6559173","Kumpli Road, Ramsinghpur, Tehsil Anupgarh","Ganganagar","RAJASTHAN","1800","23-Feb-2022","22-Feb-2027","9413385812","Active",""
"Rajasthan State Warehousing Corperation","RSWC BHADRA","6554679","RSWC Bhadra Near Kray Vikray Sahkari Samiti Bhadra , Hanumangarh India. 335501, RSWC BHADRA","Hanumangarh","RAJASTHAN","3600","18-Feb-2022","17-Feb-2027","9413385834","Active",""
"Rajasthan State Warehousing Corperation","RSWC Hindauncity","6553770","RSWC Hindancity,","Karauli","RAJASTHAN","37550","18-Feb-2022","17-Feb-2027","9413385791","Active",""
"Rajasthan State Warehousing Corperation","RSWC Sanchore","6566731","b dhani, bhinmal road","Jalor","RAJASTHAN","1800","29-Mar-2022","28-Mar-2027","9413346231","Active",""
"Rajasthan State Warehousing Corperation","RSWC BUNDI","6554315","NEAR BSNL OFFICE, near RTO office","Bundi","RAJASTHAN","24620","18-Feb-2022","17-Feb-2027","9413385753","Active",""
"Rajasthan State Warehousing Corperation","RSWC Ramganjmandi","6554497","Sabji Mandi ke pass,Ramganjmandi, Sabji Mandi ke pass,Ramganjmandi","Kota","RAJASTHAN","9650","18-Feb-2022","17-Feb-2027","9413385793","Active",""
"Rajasthan State Warehousing Corperation","RSWC SANGARIA","6717482","NEAR POST OFFICE, NEW GRAIN MARKET","Hanumangarh","RAJASTHAN","3960","19-May-2023","18-May-2028","9413385734","Active",""
"Rajasthan State Warehousing Corperation","RSWC JALORE","6557730","RSWC RAJ STATE WAREHOUSE ,JALORE, near krishi upaj mandi ahore road jalore","Jalor","RAJASTHAN","10400","21-Feb-2022","20-Feb-2027","9413385780","Active",""
"Rajasthan State Warehousing Corperation","RSWC Phalodi","6558274","near krishi mandi, jodhpur road phalodi","Jodhpur","RAJASTHAN","14400","21-Feb-2022","20-Feb-2027","9413385789","Active",""
"Rajasthan State Warehousing Corperation","RSWC NADBAI","6559983","NEAR TAGORE SCHOOL, WAREHOUSE ROAD","Bharatpur","RAJASTHAN","4900","02-Mar-2022","01-Mar-2027","9413385746","Active",""
"Rajasthan State Warehousing Corperation","RSWC SOJAT ROAD","6558720","NEAR GRAM PANCHAYAT, SOJAT ROAD","Pali","RAJASTHAN","7200","23-Feb-2022","22-Feb-2027","9413385798","Active",""
"Rajasthan State Warehousing Corperation","RSWC SADULSAHAR","6555668","NEAR KRISHI UPAJ MANDI, SADULSAHAR","Ganganagar","RAJASTHAN","10550","18-Feb-2022","17-Feb-2027","9413385815","Active",""
"Rajasthan State Warehousing Corperation","RSWC NOHAR","6556831","RAJASTHAN STATE WAREHOUSE, NEW DHAN MANDI, NEAR KRISHI UPAJ MANDI SAMITI","Hanumangarh","RAJASTHAN","8300","18-Feb-2022","17-Feb-2027","9413385771","Active",""
"Rajasthan State Warehousing Corperation","RSWC,SANGARIA","6666630","NEAR POST OFFICE, NEW GRAIN MARKET,SANGARIA RAJASTHAN","Hanumangarh","RAJASTHAN","1800","26-Dec-2022","25-Dec-2027","9413385734","Active",""
"Rajasthan State Warehousing Corperation","RSWC JHALRAPATAN","6567549","NH-52 NEAR SANJEEVANI HASPITAL JHALARAPATAN 326023,","Jhalawar","RAJASTHAN","18900","30-Mar-2022","29-Mar-2027","9413385784","Active",""
"Rajasthan State Warehousing Corperation","RSWC SULTANPUR","6561690","NEAR KRSHI UPAJ MANDI, FRONT OF HARYALI KISAN BAJAR SULTANPUR","Kota","RAJASTHAN","5400","14-Mar-2022","13-Mar-2027","9413385794","Active",""
"Rajasthan State Warehousing Corperation","RSWC PILIBANGA","6561427","WARD NO 6, NEAR BALMIKI CHOWK","Hanumangarh","RAJASTHAN","22500","14-Mar-2022","13-Mar-2027","9413385772","Active",""
"Rajasthan State Warehousing Corperation","RSWC Udaipur","6578165","near od trasport nagar, pratap nagar","Udaipur","RAJASTHAN","24750","24-May-2022","23-May-2027","9413385821","Active",""
"Rajasthan State Warehousing Corperation","RSWC SRI KARANPUR","6555932","WARD NO 16, NEAR RAILWAY STATION","Ganganagar","RAJASTHAN","16650","18-Feb-2022","17-Feb-2027","9413385816","Active",""
"Rajasthan State Warehousing Corperation","RSWC GULABPURA","6557193","NEAR POLICE STATION, HOSPITAL ROAD","Bhilwara","RAJASTHAN","10250","18-Feb-2022","17-Feb-2027","9413385748","Active",""
"Rajasthan State Warehousing Corperation","RSWC KEKRI","6556385","RSWC KEKRI, BHAGERA ROAD KEKRI","Ajmer","RAJASTHAN","3500","18-Feb-2022","17-Feb-2027","9413385731","Active",""
"Rajasthan State Warehousing Corperation","RSWC Kesrisinghpur","6558092","Near Subhash Park,","Ganganagar","RAJASTHAN","8100","21-Feb-2022","20-Feb-2027","9413385809","Active",""
"Rajasthan State Warehousing Corperation","RSWC bhilwara","6561518","rswc bhilwara, purana bus stand, near dangi factory, azaad nagar road, bhilwara","Bhilwara","RAJASTHAN","8550","14-Mar-2022","13-Mar-2027","9413385747","Active",""
"Rajasthan State Warehousing Corperation","RSWC Kapren","6563589","lakheri road, kota lalsot mega highway","Bundi","RAJASTHAN","6750","25-Mar-2022","24-Mar-2027","9413385754","Active",""
"Rajasthan State Warehousing Corperation","RSWC KISHANGARH","6555213","in front of KUMS, jaipur road Kishangarh","Ajmer","RAJASTHAN","5400","18-Feb-2022","17-Feb-2027","9413385732","Active",""
"Rajasthan State Warehousing Corperation","RSWC Anoopgarh","6557466","Anupgarh, Near LIC Office","Ganganagar","RAJASTHAN","27750","21-Feb-2022","20-Feb-2027","9413385806","Active",""
"Rajasthan State Warehousing Corperation","RSWC Keshoraipatan","6555486","Sugarmill choraha, Keshoraipatan Road, Keshoraipatan","Bundi","RAJASTHAN","6000","18-Feb-2022","17-Feb-2027","9413385756","Active",""
"Rajasthan State Warehousing Corperation","RSWC Raisinghnagar","6554851","ward no-06 Behiend Maszid Raisinghnagar, ward no-06 Behiend Maszid Raisinghnagar","Ganganagar","RAJASTHAN","96650","18-Feb-2022","17-Feb-2027","9413385811","Active",""
"Rajasthan State Warehousing Corperation","RSWC MM ROAD","6556112","VILLAGE NANGAL SUMER SINGH, ALWAR ROAD MANDAWAR","Dausa","RAJASTHAN","10350","18-Feb-2022","17-Feb-2027","9413385768","Active",""
"Rajasthan State Warehousing Corperation","RSWC PALI","6665285","RSWC-PALI, NEAR RAM LILA MAIDAN","Pali","RAJASTHAN","4197","23-Dec-2022","22-Dec-2027","9413385797","Active",""
"Rajasthan State Warehousing Corperation","RSWC GANGAPURCITY","6637029","STATE WAREHOUSE, NEAR FAWARA CHOWK, PURANI MANDI","Sawai Madhopur","RAJASTHAN","13710","28-Sep-2022","27-Sep-2027","9413385802","Active",""
"Rajasthan State Warehousing Corperation","RSWC BAYANA","6554943","RSWC BAYANA, NEAR SHIV GANJ MANDI,BAYANA","Bharatpur","RAJASTHAN","4700","18-Feb-2022","17-Feb-2027","9413385745","Active",""
"Rajasthan State Warehousing Corperation","RSWC JODHPUR-I (MANDORE)","6553051","INSIDE KRISHI UPAJ MANDI, J BLOACK IN FRONT OF JIRA MANDI","Jodhpur","RAJASTHAN","8250","18-Feb-2022","17-Feb-2027","9413385786","Active",""
"Rajasthan State Warehousing Corperation","RSWC SAWAI MADHOPUR","6583652","IHS colony, IHS colony","Sawai Madhopur","RAJASTHAN","13840","29-May-2022","28-May-2027","9413385801","Active",""
"Rajasthan State Warehousing Corperation","RSWC GAJSINGHPUR","6556740","PADAMPUR ROAD, GAJSINGHPUR","Ganganagar","RAJASTHAN","9200","18-Feb-2022","17-Feb-2027","9413385807","Active",""
"Rajasthan State Warehousing Corperation","RSWC BHAWANIMANDI","6557375","KIRSHI UPAJ MANDI BHAWANIMANDI, BHAWANIMANDI","Jhalawar","RAJASTHAN","14550","21-Feb-2022","20-Feb-2027","9413385783","Active",""
"Rajasthan State Warehousing Corperation","RSWC CHHABRA","6558001","GUGOR ROAD, NEAR KRISHI MANDI CHHABRA","Baran","RAJASTHAN","11550","21-Feb-2022","20-Feb-2027","9413385737","Active",""
"Rajasthan State Warehousing Corperation","RSWC SURATGARH","6558365","INDUSTERIAL AREA SURATGARH,","Ganganagar","RAJASTHAN","23550","21-Feb-2022","20-Feb-2027","9413385818","Active",""
"Rajasthan State Warehousing Corperation","RSWC Kolayat","6559082","Near Police Station, Bikaner Road Kolayat,","Bikaner","RAJASTHAN","4050","23-Feb-2022","22-Feb-2027","9414040636","Active",""
"Rajasthan State Warehousing Corperation","RSWC Balotra","6664924","Balotra,","Barmer","RAJASTHAN","3600","22-Dec-2022","21-Dec-2027","9414040635","Active",""
"Rajasthan State Warehousing Corperation","RSWC Kuchaman city","6553952","Kishangarh mega highway, In front of navoday school, Kuchaman city","Nagaur","RAJASTHAN","25050","18-Feb-2022","17-Feb-2027","9414016043","Active",""
"Rajasthan State Warehousing Corperation","RSWC ITAWA","6555577","near krishi upaj mandi,khatoli road itawa, near krishi upaj mandi,khatoli road itawa","Kota","RAJASTHAN","4500","18-Feb-2022","17-Feb-2027","9413385792","Active",""
"Rajasthan State Warehousing Corperation","RSWC RAWATSAR","6615330","Near Dhan Mandi,","Hanumangarh","RAJASTHAN","11250","13-Aug-2022","12-Aug-2027","9413385773","Active",""
"Rajasthan State Warehousing Corperation","RSWC RAWLA","6554406","ROJRI ROAD, RAWLA, SHREE GANGANAGR, ROJRI ROAD, RAWLA, SHREE GANGANAGR","Ganganagar","RAJASTHAN","17100","18-Feb-2022","17-Feb-2027","9413385813","Active",""
"Rajasthan State Warehousing Corperation","RSWC Alwar","6556203","Kush Marg, Old stattion Road","Alwar","RAJASTHAN","22650","18-Feb-2022","17-Feb-2027","9413385733","Active",""
"Rajasthan State Warehousing Corperation","RSWC BARMER","6556476","RICCO INDUSTRIAL AREA, OPPOSITE SOUTH WEST MINES","Barmer","RAJASTHAN","6840","18-Feb-2022","17-Feb-2027","9413385741","Active",""
"Rajasthan State Warehousing Corperation","RSWC SISWALI","6561609","RSWC ANTA ROAD SISWALI,","Baran","RAJASTHAN","6750","14-Mar-2022","13-Mar-2027","9413345578","Active",""
"Rajasthan State Warehousing Corperation","RSWC PADAMPUR","6553689","near krishi upaj mandi padmpur, near krishi upaj mandi padmpur","Ganganagar","RAJASTHAN","20250","18-Feb-2022","17-Feb-2027","9413385810","Active",""
"Rajasthan State Warehousing Corperation","RSWC FATEHNAGAR","6567630","UDAIPUR ROAD, NEAR BHARAT PETROL PUMP","Udaipur","RAJASTHAN","10550","30-Mar-2022","29-Mar-2027","9413385822","Active",""
"Rajasthan State Warehousing Corperation","RSWC Naraina","6675185","Near Railway station, Phulera Road","Jaipur","RAJASTHAN","1520","18-Jan-2023","17-Jan-2028","9413385777","Active",""
"Rajesh Boob","M/s Divya Warehousing Corporation","6712806","Khasra No.876/12 & 876/13, Bypass Road, Village Mathania, Tehsil Tinwari,","Jodhpur","RAJASTHAN","3285","28-Apr-2023","27-Apr-2028","9414560231","Active",""
"Rajia Goyal","M/S Shakti Granaries","6614432","Khasra No 283/8,,","Ganganagar","RAJASTHAN","7000","12-Aug-2022","11-Aug-2027","9414210457","Active",""
"RAJKUMARI GOYAL","M/s RAJKUMARI GOYAL","6783724","CHAK 12PBN, PILIBANGAN-335803","Hanumangarh","RAJASTHAN","9102","21-Sep-2023","20-Sep-2028","9414501033","Active",""
"RAJU DEVI","RAJ LAXMI WAREHOUSING","6548739","KHASRA NO. 362, BYPASS ROAD, VILLAGE MATHANIA, TEHSIL TINWARI, DIST JODHPUR JODHPUR-342001,","Jodhpur","RAJASTHAN","3333","05-Jan-2022","04-Jan-2027","9829256351","Active",""
"RAM SINGHAL","Shri Ram Industries","6654578","NH 21, Agra Jaipur Road,","Bharatpur","RAJASTHAN","6800","30-Nov-2022","29-Nov-2027","9782700596","Active",""
"Rama Kapuria","Balaji Agri Warehouse","6692370","Plot No. 9, Khasra No. 100/1 to 100/4, 100/4/1 , 100/5 & 100/9, Sarvodaya Industrial Park, Village Daijar,","Jodhpur","RAJASTHAN","1622","07-Mar-2023","06-Mar-2028","9785480000","Active",""
"Rameshwarlal Patidar","Shree Sanwaliya Ware House","6810907","Patidar Mohalla, barakheda, Barakheda","Pratapgarh","RAJASTHAN","1100","07-Dec-2023","06-Dec-2028","9571210874","Active",""
"RAMJI DASS AGRO INDUSTRIES","RAMJI DASS AGRO INDUSTRIES","6688329","Chak 4 PBN Pilibanga,","Hanumangarh","RAJASTHAN","7273","23-Feb-2023","22-Feb-2028","9414509364","Active",""
"Ramkumar Kumar","HS Agro Storage Center","7024029","16BGP Bolanwali Tehsil Sangaria,","Hanumangarh","RAJASTHAN","7500","21-Feb-2025","20-Feb-2030","9413935402","Active",""
"Ranjeet Singh","M/s Baba Ramdev Warehouse","6695258","Khasra No. 643/3 & 643/5, Village Mathania, Tehsil Tinwari,","Jodhpur","RAJASTHAN","3130","15-Mar-2023","14-Mar-2028","9829967832","Active",""
"REKHA BHATTER","VIVEK INDUSTRIES","6999999","KHASRA NO 198/181,Village Eka bhatiyan, phalodi","Jodhpur","RAJASTHAN","2317","02-Dec-2024","01-Dec-2029","9414195576","Active",""
"Rekha Sarawagi","Rekha Devi Sarawagi","6532535","Chak 1 GB (A) Sarupsar Road Jaitsar,","Ganganagar","RAJASTHAN","4800","13-Sep-2021","12-Sep-2026","9414381031","Active",""
"Renu Devi","Renu Devi","6533798","Village 9ssw, Gurusar, Hanumangarh Town,","Hanumangarh","RAJASTHAN","3360","20-Sep-2021","19-Sep-2026","9462432625","Active",""
"Rinku Rinku","Rinku warehouse","6957153","Near Kisan seva Kendra Petrol pump Near Goluwala Road,","Hanumangarh","RAJASTHAN","6600","10-Jul-2024","09-Jan-2029","9468879405","Active",""
